factor(envID)5 factor(envID)6
13.05073 15.56465
11.61909 14.72822
10.42332 12.44042
10.2039 13.87186
10.77727 12.87662
11.72702 13.48748
9.755765 11.77114
9.032374 10.88796
7.085664 9.517585
6.122774 8.457392
6.646904 8.279269
5.35814 7.94331
7.032362 8.458321
8.35085 10.85338
8.284326 10.38932
7.495453 10.26558
7.777121 10.3631
7.837929 10.06679
7.395688 9.941285
8.477412 11.51614
7.455455 10.25696
8.04843 11.37823
7.149587 10.60691
6.475256 9.047528
5.890058 8.172913
6.401539 9.23739
5.89894 8.509451
5.079096 7.164367
5.108405 6.320585
4.933306 7.644241
4.110521 8.786775
6.420525 8.536579
5.775615 9.303225
