factor(envID)5 factor(envID)6
-17.55779 -14.95681
-17.67786 -15.59512
-17.16419 -13.41343
-17.36278 -14.25683
-19.01497 -16.26376
-19.26846 -17.13671
-19.18647 -17.55151
-19.96823 -17.76795
-20.50705 -18.77229
-21.88762 -19.64554
-22.8447 -20.57116
-23.55843 -20.68599
-23.24537 -21.17604
-23.21805 -20.53998
-22.66253 -20.30272
-25.79701 -22.95064
-24.33628 -21.47849
-24.03704 -20.82088
-23.73011 -20.36022
-22.64525 -20.66311
-23.66664 -21.09013
-24.29638 -21.91913
-24.07095 -21.27836
-23.32779 -19.76811
-23.29198 -20.31321
-24.02477 -21.30056
-23.1554 -20.69623
-23.77121 -20.31025
-22.00647 -19.33263
-22.03766 -18.81447
-22.64656 -19.64122
-23.84043 -21.7883
-24.63734 -21.21737
-24.35335 -21.07583
-22.85305 -21.92257
-23.67145 -20.96036
-21.63416 -19.17244
-22.04887 -19.89296
-22.32386 -19.13315
-23.10525 -21.281
-23.54932 -19.6824
-22.38873 -19.67126
-22.44508 -19.20751
-22.48656 -20.48107
-23.21213 -19.31262
-21.46736 -18.21639
-21.51991 -18.22341
-21.9711 -18.50753
